user_id,title,status
3948,Деловая поездка в Париже,Completed
7753,Выходные в Петербурге,Planned
6512,Business Trip to London,Planned
1026,Tour of Amsterdam,Planned
802,Weekend in New York,Planned
2970,Holiday in Dubai,Active
2341,Экскурсия в Берлине,Active
6434,Holiday in New York,Planned
6573,Holiday in Vienna,Active
2996,Exploration of Vienna,Planned
5366,Holiday in London,Completed
1860,Weekend in Amsterdam,Completed
2782,Путешествие в Риме,Completed
4297,Business Trip to London,Completed
8387,Путешествие в Берлине,Active
1943,Vacation in Paris,Active
6545,Holiday in Bangkok,Active
6814,Отпуск в Токио,Completed
3784,Путешествие в Париже,Completed
637,Отпуск в Риме,Active
1491,Треккинг в Барселоне,Active
636,Tour of Amsterdam,Active
8357,Tour of Paris,Completed
7481,Weekend in Paris,Active
2746,Деловая поездка в Алтае,Active
4163,Экскурсия в Праге,Completed
7123,Отпуск в Казани,Planned
6589,Weekend in New York,Completed
9110,Exploration of London,Active
2149,Tour of Barcelona,Completed
6772,Holiday in Barcelona,Active
2015,Tour of Barcelona,Planned
4865,Weekend in Amsterdam,Completed
9854,Отпуск в Берлине,Completed
4919,Экскурсия в Берлине,Planned
6946,Tour of Vienna,Planned
8581,Weekend in Tokyo,Completed
2487,Business Trip to Paris,Completed
9415,Tour of Prague,Completed
4924,Треккинг в Петербурге,Active
1954,Holiday in Berlin,Planned
2093,Путешествие в Берлине,Active
2397,Деловая поездка в Барселоне,Planned
2787,Треккинг в Петербурге,Completed
8740,Деловая поездка в Праге,Completed
2537,Tour of Barcelona,Planned
5538,Путешествие в Берлине,Planned
1855,Деловая поездка в Дубае,Completed
9441,Деловая поездка в Берлине,Active
2968,Выходные в Сочи,Planned
4786,Weekend in Bangkok,Completed
5760,Деловая поездка в Праге,Completed
8947,Business Trip to Rome,Completed
8585,Exploration of Vienna,Planned
8336,Отпуск в Петербурге,Completed
3147,Weekend in Bangkok,Completed
7802,Exploration of Tokyo,Completed
4113,Tour of Paris,Completed
119,Деловая поездка в Казани,Planned
1144,Business Trip to Paris,Completed
5655,Деловая поездка в Барселоне,Planned
875,Отпуск в Петербурге,Completed
3776,Путешествие в Барселоне,Active
6727,Weekend in Vienna,Completed
1227,Экскурсия в Дубае,Completed
2735,Holiday in Prague,Planned
9394,Деловая поездка в Берлине,Active
4656,Деловая поездка в Барселоне,Planned
4305,Vacation in Amsterdam,Completed
8841,Экскурсия в Сочи,Completed
9297,Путешествие в Берлине,Completed
7109,Weekend in Dubai,Planned
9867,Tour of Paris,Planned
8401,Путешествие в Праге,Completed
7075,Треккинг в Алтае,Completed
2672,Выходные в Берлине,Planned
3727,Holiday in Rome,Planned
297,Weekend in Vienna,Planned
962,Weekend in Barcelona,Completed
1471,Отпуск в Стамбуле,Active
2016,Деловая поездка в Токио,Planned
5272,Exploration of Dubai,Planned
7140,Треккинг в Берлине,Active
8482,Экскурсия в Париже,Planned
9605,Tour of Prague,Planned
5544,Экскурсия в Риме,Completed
3253,Отпуск в Стамбуле,Planned
2741,Weekend in Bangkok,Active
2561,Tour of Tokyo,Completed
5408,Business Trip to New York,Planned
8599,Business Trip to London,Completed
8172,Экскурсия в Стамбуле,Planned
6102,Tour of Bangkok,Planned
8719,Экскурсия в Алтае,Completed
8839,Holiday in Bangkok,Planned
4891,Vacation in Amsterdam,Planned
4034,Holiday in Barcelona,Completed
3063,Путешествие в Праге,Active
9231,Отпуск в Праге,Planned
1036,Деловая поездка в Берлине,Active
1669,Weekend in Dubai,Active
1697,Отпуск в Париже,Planned
4143,Отпуск в Петербурге,Planned
606,Путешествие в Токио,Completed
50,Holiday in Berlin,Completed
7471,Holiday in Paris,Completed
821,Holiday in Barcelona,Completed
7377,Выходные в Дубае,Completed
9525,Треккинг в Алтае,Completed
5002,Отпуск в Сочи,Planned
887,Vacation in Vienna,Completed
8234,Экскурсия в Петербурге,Active
8306,Tour of New York,Completed
1580,Exploration of Vienna,Active
8472,Exploration of London,Completed
1106,Путешествие в Дубае,Active
9737,Tour of Dubai,Planned
4396,Отпуск в Казани,Active
3983,Экскурсия в Париже,Planned
5556,Выходные в Дубае,Completed
5117,Business Trip to Rome,Completed
7718,Vacation in Vienna,Planned
8809,Деловая поездка в Токио,Active
6701,Holiday in Barcelona,Completed
9676,Треккинг в Петербурге,Active
7983,Business Trip to New York,Planned
1062,Деловая поездка в Стамбуле,Completed
8815,Weekend in Barcelona,Planned
7510,Vacation in Bangkok,Completed
2949,Путешествие в Сочи,Active
6106,Exploration of Barcelona,Planned
3159,Экскурсия в Берлине,Active
5532,Путешествие в Берлине,Completed
6989,Выходные в Берлине,Active
3452,Holiday in Amsterdam,Planned
491,Exploration of Berlin,Planned
4963,Деловая поездка в Токио,Completed
5554,Vacation in Amsterdam,Planned
6010,Экскурсия в Стамбуле,Active
2946,Выходные в Риме,Active
7775,Holiday in Vienna,Planned
8805,Экскурсия в Париже,Completed
4181,Tour of Paris,Planned
4943,Путешествие в Стамбуле,Planned
5906,Weekend in Tokyo,Completed
6196,Weekend in Tokyo,Planned
6691,Деловая поездка в Алтае,Active
5808,Отпуск в Риме,Planned
1376,Weekend in Barcelona,Planned
8484,Vacation in Berlin,Active
760,Треккинг в Петербурге,Completed
2980,Экскурсия в Дубае,Planned
6711,Tour of Vienna,Planned
7113,Экскурсия в Риме,Completed
4195,Выходные в Сочи,Active
3001,Weekend in Prague,Planned
7080,Отпуск в Алтае,Planned
2376,Выходные в Алтае,Planned
6346,Путешествие в Петербурге,Completed
3218,Vacation in Paris,Completed
8772,Tour of Prague,Planned
3063,Путешествие в Риме,Active
2788,Треккинг в Париже,Planned
6652,Holiday in Berlin,Planned
8224,Business Trip to Prague,Completed
7914,Holiday in Vienna,Planned
3846,Exploration of Dubai,Completed
7463,Путешествие в Дубае,Active
2415,Путешествие в Праге,Active
7297,Деловая поездка в Барселоне,Planned
3396,Vacation in Prague,Active
3593,Отпуск в Праге,Active
1893,Путешествие в Сочи,Active
3715,Путешествие в Стамбуле,Planned
8618,Отпуск в Дубае,Planned
8188,Экскурсия в Париже,Active
8553,Weekend in Vienna,Completed
7409,Треккинг в Барселоне,Active
7465,Exploration of Dubai,Completed
6015,Vacation in Rome,Planned
7964,Business Trip to Prague,Planned
616,Отпуск в Петербурге,Planned
3132,Выходные в Алтае,Active
6755,Треккинг в Риме,Completed
377,Путешествие в Токио,Completed
6732,Экскурсия в Стамбуле,Active
2758,Выходные в Петербурге,Completed
1678,Треккинг в Токио,Planned
2789,Выходные в Дубае,Planned
4651,Business Trip to London,Planned
7450,Выходные в Петербурге,Active
4390,Vacation in Tokyo,Completed
773,Выходные в Берлине,Completed
9693,Holiday in Amsterdam,Planned
8570,Выходные в Петербурге,Completed
1389,Деловая поездка в Сочи,Active
4389,Путешествие в Токио,Planned
5902,Business Trip to Prague,Active
3271,Деловая поездка в Праге,Completed
9036,Weekend in Barcelona,Active
311,Vacation in Tokyo,Planned
3659,Путешествие в Барселоне,Planned
5851,Tour of Dubai,Active
2528,Holiday in Amsterdam,Planned
7862,Путешествие в Сочи,Planned
7972,Треккинг в Казани,Active
3552,Отпуск в Сочи,Completed
4712,Путешествие в Петербурге,Planned
1037,Выходные в Сочи,Planned
655,Vacation in New York,Planned
4917,Отпуск в Барселоне,Planned
9174,Tour of Rome,Active
7901,Путешествие в Праге,Completed
6359,Путешествие в Барселоне,Planned
3564,Tour of Vienna,Completed
8977,Отпуск в Алтае,Active
7459,Треккинг в Праге,Active
5756,Tour of Tokyo,Planned
3839,Tour of New York,Planned
4423,Треккинг в Дубае,Completed
5784,Отпуск в Риме,Planned
9134,Экскурсия в Праге,Active
6701,Vacation in Rome,Planned
119,Business Trip to Amsterdam,Planned
6873,Tour of Barcelona,Planned
468,Путешествие в Риме,Completed
9914,Деловая поездка в Токио,Completed
8028,Vacation in Bangkok,Active
2375,Tour of Dubai,Completed
4393,Exploration of Berlin,Completed
1373,Экскурсия в Париже,Completed
2809,Tour of Barcelona,Completed
5096,Tour of Rome,Active
3411,Exploration of Prague,Completed
6080,Holiday in Dubai,Active
4346,Экскурсия в Петербурге,Planned
2950,Holiday in Barcelona,Planned
1056,Weekend in Prague,Completed
5805,Exploration of Amsterdam,Completed
3268,Exploration of Bangkok,Planned
5737,Vacation in Prague,Planned
2840,Выходные в Дубае,Planned
1764,Путешествие в Риме,Completed
9446,Отпуск в Дубае,Planned
5879,Weekend in Barcelona,Planned
5292,Weekend in Barcelona,Completed
5475,Выходные в Алтае,Completed
4961,Exploration of Paris,Completed
9938,Tour of Amsterdam,Active
6256,Экскурсия в Казани,Completed
2859,Путешествие в Берлине,Completed
5768,Weekend in Berlin,Completed
6227,Выходные в Петербурге,Completed
3870,Треккинг в Казани,Planned
532,Weekend in Bangkok,Active
1081,Треккинг в Казани,Completed
2057,Деловая поездка в Токио,Planned
402,Путешествие в Барселоне,Completed
545,Vacation in Tokyo,Planned
8049,Holiday in Berlin,Completed
2651,Отпуск в Риме,Completed
6275,Экскурсия в Токио,Completed
5097,Выходные в Стамбуле,Planned
9953,Деловая поездка в Сочи,Completed
2214,Путешествие в Сочи,Planned
37,Экскурсия в Стамбуле,Planned
8739,Vacation in Berlin,Completed
333,Vacation in Dubai,Completed
9718,Деловая поездка в Дубае,Completed
7918,Экскурсия в Берлине,Active
8506,Holiday in Dubai,Planned
3077,Отпуск в Петербурге,Planned
4656,Vacation in Prague,Completed
5601,Business Trip to London,Completed
9962,Business Trip to Berlin,Completed
1063,Exploration of Rome,Completed
9968,Отпуск в Барселоне,Completed
2144,Деловая поездка в Казани,Completed
6674,Tour of Amsterdam,Completed
3122,Треккинг в Дубае,Planned
7052,Экскурсия в Дубае,Active
8697,Weekend in Barcelona,Planned
9982,Отпуск в Казани,Completed
606,Business Trip to Vienna,Completed
4858,Путешествие в Дубае,Planned
1328,Треккинг в Токио,Active
2581,Exploration of Tokyo,Active
2957,Выходные в Риме,Completed
6973,Exploration of London,Completed
7987,Отпуск в Петербурге,Active
5115,Business Trip to Prague,Completed
9308,Деловая поездка в Барселоне,Completed
3600,Tour of Vienna,Completed
8774,Отпуск в Казани,Planned
585,Экскурсия в Казани,Active
3397,Треккинг в Казани,Completed
3875,Business Trip to Barcelona,Completed
2944,Holiday in Rome,Completed
8883,Деловая поездка в Дубае,Planned
8214,Выходные в Сочи,Planned
652,Экскурсия в Барселоне,Active
2192,Отпуск в Берлине,Planned
4828,Weekend in Berlin,Planned
8439,Деловая поездка в Барселоне,Planned
5422,Треккинг в Сочи,Planned
3050,Экскурсия в Риме,Planned
990,Путешествие в Берлине,Planned
7541,Деловая поездка в Петербурге,Completed
754,Tour of Prague,Completed
3973,Vacation in Rome,Completed
9862,Holiday in Amsterdam,Completed
5075,Tour of Prague,Active
9301,Экскурсия в Берлине,Planned
3006,Exploration of London,Active
1210,Отпуск в Праге,Planned
5557,Путешествие в Токио,Completed
6931,Отпуск в Барселоне,Completed
3242,Tour of Amsterdam,Planned
3973,Vacation in Amsterdam,Active
7909,Треккинг в Петербурге,Completed
2119,Деловая поездка в Стамбуле,Completed
821,Tour of Bangkok,Planned
5796,Отпуск в Берлине,Completed
5407,Отпуск в Риме,Completed
2979,Weekend in Berlin,Planned
371,Экскурсия в Сочи,Completed
7028,Holiday in Amsterdam,Planned
5,Отпуск в Стамбуле,Active
3150,Деловая поездка в Дубае,Active
2826,Vacation in Tokyo,Planned
1677,Выходные в Алтае,Planned
1057,Выходные в Сочи,Active
7330,Выходные в Токио,Completed
2463,Путешествие в Казани,Completed
7860,Tour of Berlin,Planned
3518,Путешествие в Алтае,Planned
114,Деловая поездка в Сочи,Active
388,Weekend in Tokyo,Active
4918,Экскурсия в Петербурге,Planned
8648,Выходные в Токио,Planned
6252,Exploration of Paris,Completed
7183,Отпуск в Берлине,Completed
9583,Holiday in New York,Planned
4951,Business Trip to New York,Planned
8162,Деловая поездка в Алтае,Active
7100,Exploration of Prague,Planned
7373,Треккинг в Праге,Active
7670,Деловая поездка в Берлине,Active
3557,Tour of Barcelona,Active
8025,Треккинг в Токио,Completed
5544,Отпуск в Токио,Planned
1723,Business Trip to Dubai,Planned
9522,Отпуск в Париже,Completed
9891,Треккинг в Токио,Completed
5430,Отпуск в Берлине,Planned
2363,Треккинг в Казани,Active
458,Деловая поездка в Париже,Planned
3945,Exploration of Dubai,Planned
1531,Треккинг в Барселоне,Completed
5687,Экскурсия в Токио,Completed
4142,Tour of Barcelona,Active
4006,Путешествие в Петербурге,Planned
5659,Exploration of Bangkok,Planned
4714,Деловая поездка в Токио,Completed
467,Отпуск в Сочи,Planned
6361,Экскурсия в Праге,Planned
7520,Треккинг в Риме,Planned
9312,Деловая поездка в Берлине,Planned
1397,Weekend in Paris,Completed
7763,Экскурсия в Стамбуле,Completed
7438,Weekend in Berlin,Completed
513,Экскурсия в Алтае,Planned
4860,Tour of New York,Completed
8276,Weekend in Paris,Planned
6629,Tour of Vienna,Completed
1960,Отпуск в Праге,Completed
2848,Экскурсия в Токио,Active
4597,Weekend in Amsterdam,Planned
8780,Vacation in Berlin,Completed
6996,Vacation in Rome,Completed
6459,Weekend in Berlin,Completed
9706,Weekend in Berlin,Completed
7906,Треккинг в Петербурге,Completed
332,Выходные в Петербурге,Planned
9105,Экскурсия в Праге,Planned
8948,Деловая поездка в Париже,Completed
7440,Путешествие в Токио,Completed
2976,Holiday in London,Planned
4165,Деловая поездка в Токио,Planned
5725,Выходные в Праге,Completed
6337,Business Trip to Amsterdam,Planned
8679,Holiday in Vienna,Planned
788,Отпуск в Барселоне,Planned
5473,Треккинг в Барселоне,Planned
4085,Holiday in Berlin,Planned
7922,Треккинг в Берлине,Planned
8336,Holiday in Dubai,Planned
9958,Exploration of Prague,Completed
6166,Отпуск в Казани,Active
23,Выходные в Берлине,Active
4446,Weekend in Prague,Completed
6624,Треккинг в Алтае,Planned
4495,Деловая поездка в Токио,Active
7444,Выходные в Праге,Completed
4529,Holiday in Berlin,Completed
6318,Деловая поездка в Токио,Completed
5059,Tour of Paris,Completed
9440,Экскурсия в Барселоне,Completed
2417,Vacation in Rome,Active
4307,Business Trip to Bangkok,Active
7977,Отпуск в Дубае,Planned
4033,Деловая поездка в Алтае,Completed
861,Путешествие в Барселоне,Completed
8988,Holiday in Bangkok,Completed
6122,Экскурсия в Алтае,Planned
9206,Weekend in Paris,Completed
5443,Business Trip to New York,Active
8731,Треккинг в Петербурге,Active
4366,Путешествие в Петербурге,Completed
4612,Экскурсия в Берлине,Planned
2924,Holiday in Amsterdam,Completed
33,Отпуск в Алтае,Planned
9681,Tour of Barcelona,Completed
5215,Weekend in Prague,Planned
6192,Business Trip to Rome,Planned
7225,Tour of Tokyo,Planned
1486,Vacation in Tokyo,Planned
2291,Weekend in New York,Planned
1664,Holiday in Bangkok,Completed
6813,Экскурсия в Барселоне,Completed
903,Экскурсия в Париже,Planned
7535,Выходные в Казани,Planned
9287,Деловая поездка в Токио,Planned
2660,Weekend in Rome,Active
3095,Путешествие в Берлине,Completed
8153,Exploration of Berlin,Planned
9007,Holiday in Bangkok,Completed
7125,Путешествие в Берлине,Planned
3045,Выходные в Казани,Planned
6401,Vacation in Paris,Planned
9288,Деловая поездка в Стамбуле,Completed
9145,Holiday in London,Completed
6700,Отпуск в Барселоне,Active
4844,Weekend in Rome,Completed
3976,Vacation in Barcelona,Active
9983,Треккинг в Риме,Active
4559,Exploration of Vienna,Planned
4708,Путешествие в Стамбуле,Planned
1035,Деловая поездка в Берлине,Completed
5074,Выходные в Алтае,Completed
5129,Vacation in London,Active
6800,Отпуск в Казани,Completed
1808,Экскурсия в Алтае,Active
4320,Деловая поездка в Берлине,Completed
6772,Отпуск в Дубае,Completed
3430,Деловая поездка в Казани,Planned
7535,Business Trip to Rome,Active
1871,Путешествие в Праге,Completed
1788,Vacation in Vienna,Planned
9350,Exploration of Tokyo,Completed
6841,Weekend in Barcelona,Completed
2457,Vacation in Berlin,Planned
3177,Tour of Barcelona,Active
2976,Экскурсия в Берлине,Completed
8143,Holiday in Paris,Completed
2542,Business Trip to Amsterdam,Completed
1871,Путешествие в Праге,Completed
9612,Деловая поездка в Алтае,Active
2786,Отпуск в Сочи,Completed
1609,Business Trip to Berlin,Planned
4008,Vacation in Prague,Completed
8385,Путешествие в Стамбуле,Completed
2996,Треккинг в Алтае,Completed
6862,Отпуск в Риме,Completed
4145,Отпуск в Праге,Planned
4058,Путешествие в Париже,Planned
7754,Треккинг в Петербурге,Completed
9517,Экскурсия в Сочи,Planned
5522,Отпуск в Петербурге,Active
9884,Экскурсия в Риме,Completed
914,Holiday in Tokyo,Planned
4755,Выходные в Берлине,Completed
6493,Vacation in Barcelona,Completed
3442,Business Trip to New York,Planned
3295,Путешествие в Париже,Planned
1706,Holiday in Berlin,Completed
2590,Holiday in Prague,Planned
613,Tour of Amsterdam,Completed
9790,Holiday in Tokyo,Active
561,Tour of Paris,Completed
9611,Business Trip to Barcelona,Completed
3403,Треккинг в Стамбуле,Completed
756,Экскурсия в Дубае,Planned
313,Business Trip to London,Completed
6196,Путешествие в Алтае,Planned
387,Экскурсия в Сочи,Active
9172,Деловая поездка в Барселоне,Planned
7825,Выходные в Риме,Active
8677,Business Trip to Paris,Active
6041,Деловая поездка в Сочи,Completed
9973,Tour of London,Planned
6603,Деловая поездка в Париже,Completed
809,Выходные в Праге,Completed
4014,Exploration of Bangkok,Completed
348,Выходные в Дубае,Active
1541,Деловая поездка в Риме,Completed
9404,Exploration of Vienna,Planned
5269,Отпуск в Дубае,Planned
4164,Vacation in Paris,Completed
2368,Vacation in New York,Planned
3077,Weekend in Prague,Completed
5705,Путешествие в Праге,Completed
2537,Business Trip to Barcelona,Planned
7651,Экскурсия в Праге,Active
9131,Tour of Prague,Completed
7236,Выходные в Дубае,Planned
6730,Деловая поездка в Париже,Active
883,Vacation in Bangkok,Planned
3136,Выходные в Казани,Completed
743,Weekend in Dubai,Planned
950,Выходные в Стамбуле,Active
4229,Holiday in Dubai,Completed
9478,Деловая поездка в Казани,Planned
1045,Деловая поездка в Риме,Planned
5340,Выходные в Казани,Completed
9175,Exploration of Paris,Active
1020,Weekend in London,Completed
2008,Holiday in Vienna,Active
7043,Деловая поездка в Берлине,Planned
8063,Weekend in Berlin,Completed
2531,Отпуск в Стамбуле,Active
3786,Выходные в Дубае,Active
3620,Путешествие в Барселоне,Planned
6989,Отпуск в Праге,Completed
313,Business Trip to Amsterdam,Completed
2153,Tour of Rome,Planned
2492,Exploration of New York,Completed
2133,Треккинг в Сочи,Planned
8641,Business Trip to London,Completed
8291,Путешествие в Дубае,Completed
8977,Vacation in London,Completed
8721,Треккинг в Казани,Completed
8300,Экскурсия в Петербурге,Active
1664,Экскурсия в Токио,Planned
5588,Weekend in Dubai,Active
2628,Weekend in Tokyo,Planned
6619,Треккинг в Алтае,Planned
7529,Деловая поездка в Алтае,Planned
6451,Отпуск в Сочи,Completed
4866,Экскурсия в Алтае,Completed
2613,Vacation in New York,Completed
5512,Отпуск в Токио,Active
3406,Vacation in Prague,Completed
1653,Деловая поездка в Риме,Completed
199,Tour of Vienna,Completed
3353,Экскурсия в Алтае,Active
8250,Business Trip to Bangkok,Completed
397,Holiday in Paris,Completed
5569,Экскурсия в Сочи,Completed
1549,Отпуск в Сочи,Active
4145,Экскурсия в Алтае,Completed
834,Vacation in Amsterdam,Planned
3901,Business Trip to New York,Active
4596,Holiday in Bangkok,Completed
3831,Экскурсия в Петербурге,Active
2907,Weekend in Vienna,Completed
7046,Отпуск в Париже,Completed
2982,Tour of Dubai,Completed
7193,Business Trip to Prague,Completed
6494,Tour of Rome,Planned
2065,Exploration of London,Completed
2944,Выходные в Берлине,Completed
5454,Vacation in Bangkok,Planned
232,Tour of Barcelona,Completed
7824,Vacation in Rome,Completed
8371,Выходные в Париже,Planned
6942,Weekend in Dubai,Planned
116,Выходные в Барселоне,Active
8770,Holiday in Vienna,Active
7078,Треккинг в Казани,Active
2775,Деловая поездка в Берлине,Planned
7726,Деловая поездка в Сочи,Active
7119,Треккинг в Дубае,Planned
650,Путешествие в Париже,Planned
6129,Tour of Bangkok,Completed
4720,Business Trip to Amsterdam,Active
9494,Holiday in Vienna,Completed
2007,Выходные в Казани,Planned
834,Отпуск в Риме,Completed
9827,Exploration of Prague,Planned
7116,Weekend in New York,Planned
1448,Путешествие в Риме,Completed
8542,Vacation in Vienna,Planned
1761,Exploration of Vienna,Active
6959,Деловая поездка в Петербурге,Active
9524,Tour of Paris,Planned
2822,Треккинг в Риме,Completed
10008,Exploration of Paris,Completed
3849,Выходные в Риме,Completed
510,Business Trip to Rome,Completed
3626,Треккинг в Риме,Planned
8813,Экскурсия в Стамбуле,Planned
9578,Отпуск в Берлине,Active
4442,Business Trip to Barcelona,Active
2763,Weekend in Bangkok,Active
1974,Vacation in Paris,Completed
6218,Выходные в Риме,Planned
8630,Business Trip to Vienna,Planned
9826,Exploration of Paris,Active
8575,Vacation in Tokyo,Completed
2324,Путешествие в Париже,Completed
9930,Exploration of Berlin,Active
9848,Weekend in Tokyo,Completed
9959,Weekend in Barcelona,Active
4175,Vacation in Rome,Completed
8973,Экскурсия в Казани,Completed
7590,Weekend in New York,Completed
5354,Exploration of Prague,Completed
7763,Vacation in New York,Planned
2724,Выходные в Барселоне,Planned
2856,Exploration of Tokyo,Planned
4601,Exploration of Vienna,Completed
5523,Выходные в Дубае,Planned
3912,Выходные в Токио,Planned
4222,Путешествие в Сочи,Planned
7308,Экскурсия в Барселоне,Completed
8236,Деловая поездка в Париже,Completed
5672,Выходные в Алтае,Planned
6094,Holiday in Rome,Active
9900,Экскурсия в Стамбуле,Planned
4843,Exploration of Bangkok,Completed
3166,Vacation in Paris,Completed
5333,Business Trip to Berlin,Completed
2034,Деловая поездка в Алтае,Completed
2845,Weekend in Dubai,Active
3673,Tour of London,Active
9098,Tour of Bangkok,Planned
5323,Business Trip to Berlin,Completed
2188,Экскурсия в Барселоне,Active
3837,Tour of Prague,Completed
5310,Holiday in New York,Completed
1661,Выходные в Дубае,Active
7201,Holiday in London,Completed
5649,Holiday in Prague,Completed
4234,Деловая поездка в Риме,Active
2434,Vacation in Barcelona,Active
680,Holiday in Paris,Planned
3342,Деловая поездка в Петербурге,Completed
5075,Weekend in Amsterdam,Planned
9825,Экскурсия в Сочи,Completed
7029,Путешествие в Сочи,Completed
4083,Выходные в Праге,Active
2517,Tour of New York,Completed
6055,Выходные в Токио,Active
9065,Tour of Bangkok,Completed
72,Экскурсия в Алтае,Planned
4101,Holiday in Prague,Active
3727,Выходные в Казани,Completed
6442,Business Trip to Prague,Completed
4654,Business Trip to Prague,Planned
2411,Tour of Paris,Planned
7911,Путешествие в Стамбуле,Active
2012,Деловая поездка в Париже,Planned
6046,Отпуск в Дубае,Planned
4982,Путешествие в Сочи,Planned
7440,Отпуск в Алтае,Planned
4600,Выходные в Сочи,Completed
5568,Деловая поездка в Петербурге,Completed
9244,Business Trip to New York,Completed
1239,Отпуск в Петербурге,Completed
1737,Vacation in Rome,Planned
5132,Экскурсия в Риме,Planned
927,Деловая поездка в Дубае,Completed
7102,Tour of London,Completed
842,Holiday in London,Planned
27,Экскурсия в Стамбуле,Planned
6552,Отпуск в Казани,Planned
5699,Tour of Amsterdam,Active
3917,Выходные в Берлине,Planned
3250,Business Trip to Vienna,Active
4755,Weekend in Amsterdam,Planned
9377,Экскурсия в Берлине,Active
5969,Tour of Paris,Planned
9611,Путешествие в Берлине,Completed
4782,Выходные в Токио,Completed
4799,Отпуск в Петербурге,Completed
6054,Exploration of Berlin,Completed
6762,Vacation in Bangkok,Completed
8877,Деловая поездка в Праге,Planned
3473,Отпуск в Петербурге,Completed
5384,Business Trip to Tokyo,Planned
4447,Деловая поездка в Дубае,Completed
1807,Деловая поездка в Париже,Completed
4856,Business Trip to Amsterdam,Active
1015,Tour of Prague,Active
9780,Деловая поездка в Праге,Planned
7372,Деловая поездка в Токио,Active
9158,Отпуск в Петербурге,Planned
9107,Путешествие в Алтае,Completed
4926,Деловая поездка в Праге,Completed
9368,Выходные в Дубае,Planned
160,Weekend in London,Active
6213,Отпуск в Петербурге,Planned
6889,Выходные в Сочи,Active
4891,Деловая поездка в Сочи,Planned
3861,Weekend in Dubai,Active
6006,Экскурсия в Петербурге,Completed
8541,Weekend in Bangkok,Completed
2534,Отпуск в Стамбуле,Completed
4251,Деловая поездка в Праге,Active
3099,Деловая поездка в Петербурге,Completed
594,Exploration of Prague,Planned
483,Отпуск в Стамбуле,Planned
8014,Vacation in Paris,Completed
7486,Weekend in Bangkok,Completed
218,Business Trip to Prague,Planned
8735,Business Trip to Bangkok,Planned
1596,Holiday in Dubai,Completed
9325,Деловая поездка в Петербурге,Active
9361,Exploration of Rome,Completed
15,Holiday in Bangkok,Active
7527,Exploration of Bangkok,Active
8398,Путешествие в Токио,Completed
6462,Деловая поездка в Казани,Planned
6183,Vacation in London,Planned
4732,Экскурсия в Сочи,Planned
212,Путешествие в Петербурге,Planned
9998,Business Trip to Prague,Active
5969,Выходные в Токио,Planned
6728,Выходные в Стамбуле,Planned
190,Выходные в Барселоне,Planned
9434,Путешествие в Дубае,Active
3136,Треккинг в Петербурге,Planned
1176,Tour of London,Planned
7102,Tour of Paris,Planned
4019,Треккинг в Праге,Planned
4551,Экскурсия в Токио,Planned
919,Tour of London,Planned
7892,Vacation in Paris,Active
2648,Выходные в Токио,Planned
3803,Отпуск в Париже,Active
8420,Vacation in Paris,Completed
4596,Экскурсия в Берлине,Completed
3628,Деловая поездка в Сочи,Completed
9813,Деловая поездка в Берлине,Planned
5285,Выходные в Берлине,Completed
3503,Деловая поездка в Берлине,Completed
8518,Tour of London,Planned
4223,Weekend in Prague,Completed
9874,Vacation in Barcelona,Planned
9764,Путешествие в Праге,Completed
4512,Tour of Barcelona,Planned
9379,Business Trip to Amsterdam,Active
5429,Путешествие в Петербурге,Completed
6644,Выходные в Токио,Completed
5322,Треккинг в Алтае,Planned
8663,Vacation in Barcelona,Planned
585,Экскурсия в Стамбуле,Completed
5553,Vacation in Barcelona,Active
8876,Деловая поездка в Берлине,Planned
1277,Выходные в Берлине,Planned
3858,Отпуск в Париже,Planned
1444,Tour of Bangkok,Completed
6191,Деловая поездка в Петербурге,Completed
2554,Exploration of London,Planned
5016,Exploration of Rome,Active
3444,Отпуск в Риме,Planned
2732,Деловая поездка в Петербурге,Planned
2968,Holiday in New York,Planned
6370,Отпуск в Дубае,Completed
8524,Выходные в Алтае,Completed
6203,Business Trip to Paris,Completed
8100,Vacation in New York,Planned
36,Exploration of Amsterdam,Planned
1932,Треккинг в Риме,Completed
3933,Vacation in New York,Planned
9309,Путешествие в Праге,Completed
3471,Exploration of Vienna,Completed
7904,Экскурсия в Сочи,Completed
9170,Треккинг в Казани,Completed
7744,Tour of Paris,Completed
5037,Weekend in Vienna,Planned
6920,Exploration of Vienna,Planned
8853,Треккинг в Алтае,Planned
583,Экскурсия в Сочи,Completed
6760,Экскурсия в Петербурге,Completed
9551,Выходные в Алтае,Completed
4391,Holiday in Amsterdam,Planned
1366,Выходные в Барселоне,Planned
1691,Tour of Tokyo,Planned
7012,Выходные в Алтае,Planned
8510,Отпуск в Праге,Active
3435,Holiday in London,Active
2911,Треккинг в Дубае,Planned
6707,Путешествие в Токио,Planned
7238,Треккинг в Алтае,Planned
9943,Business Trip to Bangkok,Planned
1052,Деловая поездка в Сочи,Planned
6212,Exploration of New York,Active
4526,Путешествие в Казани,Planned
1066,Vacation in Bangkok,Active
8159,Vacation in Barcelona,Planned
7252,Отпуск в Стамбуле,Completed
289,Holiday in Rome,Active
1453,Треккинг в Сочи,Planned
2607,Holiday in Paris,Completed
1244,Holiday in Dubai,Planned
6989,Vacation in Bangkok,Planned
2822,Выходные в Берлине,Completed
